testBody
{"firmware":"0.1.5","device":"7E-7B-70-CE-57-76","lat":59.9684367,"lon":10.6587684}
{"firmware":"0.8.5","device":"F7-C3-E0-9C-30-32","lat":-7.2026914,"lon":108.1013637}
{"firmware":"0.96","device":"4B-F5-F2-BD-A3-BE","lat":41.6690275,"lon":48.3784919}
{"firmware":"8.1.6","device":"32-84-92-FC-3F-8B","lat":34.208655,"lon":107.788999}
{"firmware":"0.9.8","device":"FB-5B-2F-8A-BC-49","lat":41.93167,"lon":21.01333}
{"firmware":"0.5.0","device":"36-7E-B1-BA-71-E3","lat":40.1919977,"lon":122.1700081}
{"firmware":"0.42","device":"67-FA-5D-3B-75-A2","lat":14.5089177,"lon":6.7654595}
{"firmware":"0.5.4","device":"3B-85-F6-A8-71-21","lat":59.4248225,"lon":56.6216121}
{"firmware":"0.97","device":"74-2C-A2-DF-6E-AF","lat":59.6637076,"lon":16.5305978}
{"firmware":"0.3.7","device":"54-C0-7E-48-2B-B0","lat":-6.9568794,"lon":112.8544932}
{"firmware":"6.7","device":"76-16-28-9E-42-2F","lat":40.1238547,"lon":-8.2410308}
{"firmware":"2.63","device":"2C-DF-B0-7C-63-9A","lat":-20.0170955,"lon":-45.9795138}
{"firmware":"0.93","device":"59-52-D6-71-65-4B","lat":43.4945737,"lon":5.8978018}
{"firmware":"0.1.6","device":"DA-A3-D7-79-83-D6","lat":7.9172808,"lon":-72.0157046}
{"firmware":"4.7.3","device":"B8-4C-BD-59-88-EA","lat":62.1331515,"lon":22.55812}
{"firmware":"7.23","device":"6B-9C-0C-3A-E9-50","lat":60.1512028,"lon":15.1735854}
{"firmware":"9.4","device":"F4-BF-4F-7E-22-D3","lat":44.386415,"lon":-0.318174}
{"firmware":"0.8.0","device":"F4-96-3C-01-09-61","lat":49.522946,"lon":16.2614713}
{"firmware":"0.4.5","device":"06-DB-56-45-97-5B","lat":-0.5732343,"lon":117.1323579}
{"firmware":"1.7","device":"3C-FB-99-39-84-53","lat":18.4500491,"lon":-70.0007511}
{"firmware":"7.7","device":"FE-69-76-C1-A8-4F","lat":50.0804826,"lon":16.9364145}
{"firmware":"9.7","device":"1A-59-0D-71-28-B2","lat":54.7318321,"lon":28.0605963}
{"firmware":"9.27","device":"47-8F-AF-FB-26-FE","lat":2.6715181,"lon":98.8087151}
{"firmware":"8.3","device":"53-E4-0A-02-C7-93","lat":59.2212515,"lon":17.9196922}
{"firmware":"8.1.7","device":"75-2F-BD-4C-D2-C8","lat":42.1340917,"lon":-80.0872429}
{"firmware":"7.0.0","device":"A4-E1-F7-2F-7D-FC","lat":40.937607,"lon":24.412866}
{"firmware":"9.68","device":"75-61-36-A5-05-2B","lat":11.0871586,"lon":123.9861013}
{"firmware":"0.2.6","device":"93-55-9D-6C-F5-2F","lat":33.7356633,"lon":130.7183918}
{"firmware":"4.4","device":"BA-F7-04-F1-48-ED","lat":28.929108,"lon":110.069347}
{"firmware":"8.7.4","device":"21-70-1A-28-1A-37","lat":32.8458487,"lon":129.9118965}
{"firmware":"2.3","device":"AE-FA-A3-0C-B8-99","lat":-16.1178235,"lon":23.2960171}
{"firmware":"0.24","device":"AB-92-A4-77-04-CA","lat":-6.7728847,"lon":110.816549}
{"firmware":"5.11","device":"2B-7B-6D-F5-EE-DF","lat":59.4527156,"lon":18.091186}
{"firmware":"2.72","device":"41-8D-8D-C2-C8-30","lat":26.647661,"lon":106.630153}
{"firmware":"0.12","device":"14-06-6B-F7-A7-55","lat":23.681774,"lon":113.056042}
{"firmware":"8.95","device":"DC-B4-D4-5B-E7-67","lat":54.36667,"lon":24.33333}
{"firmware":"3.8","device":"DB-0D-85-61-AC-3F","lat":-4.0620941,"lon":-78.948623}
{"firmware":"0.24","device":"6A-D4-86-F1-B5-6E","lat":41.139883,"lon":22.5397872}
{"firmware":"6.42","device":"2A-8E-59-AA-4D-B0","lat":30.015509,"lon":73.2192788}
{"firmware":"8.1","device":"9F-C7-4A-1B-0A-54","lat":31.412405,"lon":95.595761}
{"firmware":"0.6.6","device":"E1-79-3F-ED-C9-F2","lat":7.55,"lon":3.43333}
{"firmware":"9.0.5","device":"34-F5-26-2E-78-DF","lat":30.145729,"lon":120.589457}
{"firmware":"4.31","device":"B3-0D-69-10-4A-60","lat":-11.0646689,"lon":-37.4894776}
{"firmware":"0.65","device":"D1-6D-17-8E-34-9C","lat":-34.6559151,"lon":-54.1830076}
{"firmware":"5.20","device":"99-5D-B9-37-4E-6A","lat":54.9896116,"lon":57.6874206}
{"firmware":"4.8.6","device":"33-A7-5B-99-7D-20","lat":40.0383706,"lon":44.5657164}
{"firmware":"0.2.8","device":"29-35-A2-96-F6-01","lat":-9.9061087,"lon":-63.0330263}
{"firmware":"8.2.2","device":"85-14-BD-45-AD-EE","lat":45.294498,"lon":37.3986836}
{"firmware":"0.41","device":"CA-CC-44-B4-9B-44","lat":11.7323018,"lon":6.792905}
{"firmware":"1.17","device":"CB-D9-48-F9-7A-B3","lat":7.0232835,"lon":122.1882382}
{"firmware":"0.20","device":"B5-6D-19-5D-4C-6A","lat":-7.2634241,"lon":109.399141}
{"firmware":"3.00","device":"7E-D8-A8-42-B2-54","lat":60.584008,"lon":22.7376381}
{"firmware":"0.72","device":"E3-7C-9A-B7-A1-FD","lat":24.810879,"lon":113.59762}
{"firmware":"4.2.2","device":"E7-C7-52-C9-9B-7F","lat":38.627216,"lon":-9.1035863}
{"firmware":"0.1.6","device":"20-14-4F-D3-28-05","lat":38.789257,"lon":-27.327988}
{"firmware":"5.3","device":"8A-17-D1-CD-6E-8F","lat":23.36225,"lon":103.374576}
{"firmware":"1.0","device":"BC-77-27-13-38-5E","lat":41.530346,"lon":-8.3019136}
{"firmware":"0.99","device":"69-00-23-FB-A0-72","lat":55.3500609,"lon":61.3466506}
{"firmware":"3.90","device":"0D-F5-DF-9F-1E-56","lat":35.9015663,"lon":139.9293618}
{"firmware":"3.3.2","device":"E6-65-14-F1-97-19","lat":1.424768,"lon":103.6487041}
{"firmware":"6.60","device":"99-FB-E6-F1-AF-12","lat":-7.0428799,"lon":113.8019562}
{"firmware":"0.61","device":"41-33-81-86-30-14","lat":19.5903471,"lon":37.1901616}
{"firmware":"9.1.2","device":"A2-A6-93-AF-06-B9","lat":45.3394939,"lon":39.0743226}
{"firmware":"8.61","device":"03-E0-22-BB-09-53","lat":53.923995,"lon":37.9565339}
{"firmware":"5.1.4","device":"0C-A9-F3-A3-A3-92","lat":25.261992,"lon":114.593792}
{"firmware":"0.53","device":"9C-42-B1-D4-C8-3B","lat":44.840524,"lon":82.353656}
{"firmware":"8.4","device":"4A-1B-C2-03-58-3C","lat":38.8931743,"lon":-77.0251409}
{"firmware":"6.11","device":"85-15-AF-05-2E-B4","lat":32.934565,"lon":100.737037}
{"firmware":"0.54","device":"0D-63-4B-2C-CE-1A","lat":26.2903765,"lon":31.8571172}
{"firmware":"3.8.7","device":"BB-D4-A9-06-10-F6","lat":16.3770105,"lon":104.5422225}
{"firmware":"3.6","device":"B1-49-B0-AD-D5-FC","lat":39.767266,"lon":116.339492}
{"firmware":"5.9","device":"C0-3B-25-A6-71-1B","lat":-12.8435129,"lon":-74.569682}
{"firmware":"0.23","device":"3E-E1-81-56-3B-43","lat":-6.2696101,"lon":106.0669571}
{"firmware":"0.7.6","device":"B3-7E-71-C7-D5-C5","lat":-31.7653989,"lon":-52.3375886}
{"firmware":"4.86","device":"01-2E-79-0D-05-2A","lat":5.2351338,"lon":-75.8346203}
{"firmware":"0.49","device":"DF-3B-DE-7D-80-09","lat":-31.4603741,"lon":-64.1959217}
{"firmware":"2.63","device":"C7-30-93-CD-7A-21","lat":28.582654,"lon":121.365123}
{"firmware":"6.4","device":"0D-C7-94-0B-C7-90","lat":25.3946143,"lon":97.3840729}
{"firmware":"4.0.4","device":"73-EC-D2-4C-53-2C","lat":34.1586321,"lon":108.2051228}
{"firmware":"0.2.2","device":"BA-20-DD-4C-70-F9","lat":38.988364,"lon":139.9488853}
{"firmware":"8.73","device":"2F-87-A2-A8-8E-29","lat":29.303706,"lon":98.044068}
{"firmware":"2.76","device":"BD-71-A5-45-A6-77","lat":7.3603376,"lon":2.6040436}
{"firmware":"0.67","device":"BD-EF-1E-C1-60-A8","lat":6.7001345,"lon":7.3246534}
{"firmware":"0.5.1","device":"57-AE-31-EA-1F-58","lat":59.5194054,"lon":15.9767049}
{"firmware":"2.0.7","device":"F3-24-B2-4D-34-CE","lat":40.1643574,"lon":21.8202873}
{"firmware":"4.4","device":"94-7A-C4-C9-CB-D3","lat":44.3417656,"lon":-79.542666}
{"firmware":"0.7.4","device":"F4-17-75-62-57-8E","lat":-7.302664,"lon":112.7330892}
{"firmware":"0.9.3","device":"CF-5B-D8-58-23-5F","lat":15.59861,"lon":48.18278}
{"firmware":"0.4.5","device":"AA-1D-D5-DD-3A-37","lat":-6.4154,"lon":105.9121}
{"firmware":"3.5","device":"AD-33-F9-53-74-00","lat":52.924544,"lon":19.092523}
{"firmware":"0.47","device":"E1-EC-1F-AB-4A-2B","lat":-13.02483,"lon":-74.448357}
{"firmware":"3.55","device":"04-39-42-B9-0F-2F","lat":45.383263,"lon":126.3127449}
{"firmware":"0.38","device":"AC-D5-A8-5D-65-CC","lat":-8.75815,"lon":117.18602}
{"firmware":"4.54","device":"6B-31-52-78-77-BF","lat":13.7721417,"lon":-88.0766404}
{"firmware":"0.8.7","device":"6F-B3-21-BD-48-61","lat":41.45472,"lon":20.02556}
{"firmware":"7.0","device":"58-1D-11-4B-01-F9","lat":-7.5568648,"lon":110.7815994}
{"firmware":"5.70","device":"CC-B2-F6-71-14-BE","lat":39.952319,"lon":119.598195}
{"firmware":"0.6.4","device":"4A-1D-0D-A7-CB-1B","lat":37.8234119,"lon":140.9686224}
{"firmware":"7.02","device":"11-DD-E8-64-76-05","lat":35.054002,"lon":103.133562}
{"firmware":"0.3.6","device":"32-25-5B-D3-E8-E3","lat":25.5527232,"lon":-80.3352364}
{"firmware":"2.6.1","device":"F1-C0-74-82-BE-45","lat":22.6194565,"lon":105.6705801}
{"firmware":"3.6","device":"1F-22-3C-EF-BE-9B","lat":21.951497,"lon":111.809478}
{"firmware":"0.5.9","device":"B3-EF-53-93-12-5D","lat":24.3635886,"lon":88.6241351}
{"firmware":"1.8","device":"08-1D-26-75-30-BF","lat":27.644731,"lon":111.554576}
{"firmware":"7.6.5","device":"18-53-97-06-0B-2F","lat":22.521523,"lon":114.055023}
{"firmware":"9.51","device":"58-58-28-AE-87-69","lat":46.8376386,"lon":29.6319884}
{"firmware":"3.73","device":"09-0E-DD-FD-54-99","lat":56.8858071,"lon":59.8921899}
{"firmware":"6.4","device":"5C-92-4D-87-1C-A3","lat":6.2792612,"lon":-57.5391225}
{"firmware":"7.91","device":"9F-DD-33-54-5F-BF","lat":49.2389409,"lon":-121.7658827}
{"firmware":"2.2","device":"3D-2E-61-5F-F3-E2","lat":32.645622,"lon":111.472029}
{"firmware":"9.66","device":"63-EB-40-8C-9E-41","lat":59.8053589,"lon":17.682881}
{"firmware":"6.6.2","device":"42-3B-79-B6-71-E7","lat":9.979992,"lon":-84.158761}
{"firmware":"0.56","device":"69-2C-56-37-E6-C9","lat":11.3421375,"lon":-73.0405277}
{"firmware":"2.4","device":"7F-9E-DB-3C-CA-31","lat":31.637714,"lon":119.716535}
{"firmware":"3.2.7","device":"83-B1-AD-7E-70-9F","lat":46.34515,"lon":-72.5477}
{"firmware":"2.25","device":"17-7E-8F-A8-3B-B3","lat":25.9868744,"lon":-80.2153998}
{"firmware":"5.34","device":"6B-12-EA-2F-AE-65","lat":-5.383454,"lon":25.7456852}
{"firmware":"8.6.4","device":"46-4C-38-A6-F7-4A","lat":55.8220827,"lon":45.0303408}
{"firmware":"3.7.6","device":"5F-0A-25-B1-1C-39","lat":-9.8691816,"lon":124.6662951}
{"firmware":"0.17","device":"22-ED-F4-79-97-23","lat":-29.7187338,"lon":-52.4305596}
{"firmware":"0.5.3","device":"FF-A5-8D-14-B1-16","lat":-34.3788739,"lon":-58.7024688}
{"firmware":"5.8","device":"8F-9D-EB-B5-1A-EE","lat":6.426373,"lon":101.277052}
{"firmware":"0.2.1","device":"BC-F5-71-34-E7-7C","lat":48.1096576,"lon":5.1345996}
{"firmware":"3.0.9","device":"4A-56-96-90-DE-39","lat":52.7301035,"lon":22.6886729}
{"firmware":"1.0.2","device":"3C-08-F5-81-E6-8B","lat":47.6676533,"lon":17.6300988}
{"firmware":"8.0.0","device":"AD-70-B1-4A-64-C2","lat":22.719816,"lon":113.829156}
{"firmware":"2.2","device":"82-6F-BD-B0-C3-B3","lat":16.0544068,"lon":108.2021667}
{"firmware":"0.9.7","device":"75-D5-6B-6B-34-23","lat":13.3807374,"lon":109.1068822}
{"firmware":"0.66","device":"4C-A9-3B-9C-55-3F","lat":46.562247,"lon":125.1353261}
{"firmware":"5.7","device":"B5-2F-26-CF-11-97","lat":40.8276499,"lon":140.4491245}
{"firmware":"7.79","device":"07-7E-3A-2E-E6-1D","lat":-20.7314751,"lon":-42.0299263}
{"firmware":"3.27","device":"80-DD-5E-88-C1-02","lat":27.6486636,"lon":84.4172666}
{"firmware":"0.18","device":"77-47-6C-B7-AC-0A","lat":18.4691383,"lon":-77.5404459}
{"firmware":"1.5.9","device":"87-E5-77-AE-DA-1A","lat":44.977078,"lon":127.973162}
{"firmware":"8.26","device":"8D-7E-C7-B2-08-04","lat":-24.2449065,"lon":-65.2605303}
{"firmware":"4.2","device":"FB-3C-E9-4C-B5-03","lat":-13.5338933,"lon":-75.314433}
{"firmware":"0.34","device":"04-19-04-57-7A-B7","lat":47.3591366,"lon":2.8002946}
{"firmware":"9.8","device":"6D-8A-C6-84-11-45","lat":16.5564748,"lon":103.2432632}
{"firmware":"0.5.9","device":"19-35-C5-5E-CA-7C","lat":31.228026,"lon":121.454211}
{"firmware":"8.51","device":"2B-B1-AD-36-58-48","lat":22.6194565,"lon":105.6705801}
{"firmware":"3.37","device":"B2-02-68-08-43-91","lat":8.3141383,"lon":124.8551784}
{"firmware":"5.45","device":"5F-04-1A-9A-1D-95","lat":18.4529003,"lon":105.7644596}
{"firmware":"0.59","device":"64-E1-C1-81-ED-CC","lat":52.8436256,"lon":32.6840185}
{"firmware":"0.6.8","device":"8B-4B-35-0B-C1-3D","lat":54.36667,"lon":24.33333}
{"firmware":"7.4.8","device":"9B-55-0D-E9-C3-CD","lat":-7.2949141,"lon":107.8021158}
{"firmware":"0.4.7","device":"2B-36-F2-96-EB-8A","lat":49.8180882,"lon":22.4761571}
{"firmware":"0.67","device":"73-89-5B-26-AB-D5","lat":38.240395,"lon":114.926498}
{"firmware":"3.9.3","device":"79-A6-F2-A9-70-C3","lat":47.2305176,"lon":-0.071593}
{"firmware":"2.5","device":"75-86-A0-DC-71-AD","lat":13.45529,"lon":43.94704}
{"firmware":"9.2.4","device":"2E-26-A0-1A-72-D6","lat":27.4475626,"lon":57.5051616}
{"firmware":"0.8.9","device":"66-B1-51-4F-F3-F8","lat":57.4492483,"lon":97.3580243}
{"firmware":"0.6.6","device":"87-60-A0-13-E6-55","lat":27.027081,"lon":117.694969}
{"firmware":"4.02","device":"FB-DE-39-15-AF-03","lat":44.1497667,"lon":43.4577689}
{"firmware":"0.2.9","device":"B3-B5-FB-20-F7-30","lat":1.08142,"lon":100.24475}
{"firmware":"8.3","device":"AF-3E-62-F8-B2-51","lat":12.0419812,"lon":13.9172992}
{"firmware":"7.7","device":"A2-7B-AF-83-E0-7B","lat":34.21422,"lon":69.10026}
{"firmware":"3.4.2","device":"7A-A5-0A-1D-4D-ED","lat":45.8551505,"lon":40.1202884}
{"firmware":"0.70","device":"5B-9C-28-DD-45-68","lat":-3.2581112,"lon":-79.9553924}
{"firmware":"4.8","device":"4E-A6-1B-81-0D-22","lat":52.359151,"lon":5.1999127}
{"firmware":"0.4.8","device":"7D-6C-71-48-E8-6D","lat":14.5795923,"lon":121.05079}
{"firmware":"4.1","device":"BA-AC-B2-16-A5-C9","lat":-7.262294,"lon":110.403477}
{"firmware":"0.8.7","device":"74-B4-A5-AD-77-74","lat":29.528923,"lon":104.990101}
{"firmware":"0.61","device":"B6-31-9B-4E-FC-C7","lat":60.3560649,"lon":5.3446343}
{"firmware":"1.98","device":"F7-1C-32-B8-67-2A","lat":27.786996,"lon":120.091498}
{"firmware":"9.25","device":"4B-DF-FE-0D-76-C3","lat":36.8093284,"lon":10.0863269}
{"firmware":"0.14","device":"DE-4D-1D-93-B1-5E","lat":53.9256842,"lon":51.2577545}
{"firmware":"3.0","device":"34-B0-F8-95-9B-29","lat":40.68,"lon":-73.95}
{"firmware":"6.1.1","device":"DC-AA-09-71-ED-02","lat":-8.2412718,"lon":112.0744643}
{"firmware":"1.80","device":"CE-B9-4D-8F-89-0A","lat":26.064704,"lon":119.169116}
{"firmware":"9.92","device":"54-43-0B-80-A9-53","lat":-43.2654767,"lon":-65.3586493}
{"firmware":"0.55","device":"70-6F-1A-4E-7C-61","lat":22.0080725,"lon":113.3785933}
{"firmware":"7.28","device":"F5-17-C0-82-58-F6","lat":30.742803,"lon":120.48806}
{"firmware":"7.3.3","device":"9C-D0-C3-E6-2F-97","lat":6.8954177,"lon":126.0203934}
{"firmware":"2.3","device":"20-01-19-E5-13-3D","lat":39.0961273,"lon":-9.2729402}
{"firmware":"5.3.8","device":"44-F7-F4-96-3A-87","lat":-7.1282614,"lon":108.6591293}
{"firmware":"5.00","device":"ED-BD-6F-77-D8-BC","lat":-7.5471852,"lon":112.7137227}
{"firmware":"0.34","device":"35-AD-2B-22-63-D3","lat":-6.9375866,"lon":108.5522531}
{"firmware":"0.6.1","device":"41-91-7F-68-6F-82","lat":39.875265,"lon":25.063448}
{"firmware":"4.8","device":"51-A8-9F-12-80-9D","lat":-20.6741197,"lon":-40.4997382}
{"firmware":"9.26","device":"30-EF-74-05-AC-F5","lat":-7.0345626,"lon":107.9836107}
{"firmware":"8.6","device":"93-D3-1E-F1-D2-2C","lat":48.6144697,"lon":24.5234182}
{"firmware":"6.3","device":"59-FE-A2-80-D3-8A","lat":16.802718,"lon":120.401159}
{"firmware":"0.2.0","device":"AF-39-8F-93-60-CB","lat":30.501816,"lon":110.738098}
{"firmware":"3.1.2","device":"3B-5C-2D-14-39-99","lat":52.1894953,"lon":5.3961917}
{"firmware":"1.70","device":"50-E5-9B-64-F4-C5","lat":54.25645,"lon":-8.4627451}
{"firmware":"0.79","device":"D5-57-06-F6-32-83","lat":-33.863927,"lon":151.201887}
{"firmware":"8.2.3","device":"9D-75-EE-CB-2A-A4","lat":-6.9391309,"lon":109.1259181}
{"firmware":"2.3.5","device":"19-C8-D9-EB-FF-7D","lat":49.9935,"lon":36.230383}
{"firmware":"0.3.5","device":"B0-E5-7A-E6-A6-AD","lat":35.8679731,"lon":39.276505}
{"firmware":"8.8","device":"75-65-22-C7-70-81","lat":14.8533744,"lon":100.9894413}
{"firmware":"0.16","device":"87-3B-00-8A-50-08","lat":-7.5407175,"lon":110.4457241}
{"firmware":"0.8.5","device":"D8-B1-EE-82-F0-75","lat":3.1155165,"lon":35.6040785}
{"firmware":"0.58","device":"29-F8-35-C5-2C-B4","lat":23.701262,"lon":117.430061}
{"firmware":"7.90","device":"5B-FE-84-0C-2F-14","lat":32.871671,"lon":117.56024}
{"firmware":"3.2.9","device":"4D-8A-50-8A-30-1D","lat":46.779204,"lon":-56.173126}
{"firmware":"0.1.5","device":"A4-13-6A-FA-B9-D5","lat":29.198799,"lon":109.207451}
{"firmware":"9.80","device":"43-1B-21-83-1D-40","lat":41.1150364,"lon":-8.2958281}
{"firmware":"3.1","device":"03-17-9A-D6-20-7E","lat":-7.337137,"lon":146.7159362}
{"firmware":"6.6","device":"33-11-CC-25-BE-BF","lat":-6.238218,"lon":-36.4797126}
{"firmware":"7.1","device":"78-94-FC-CD-B7-2E","lat":-33.8688197,"lon":151.2092955}
{"firmware":"8.5.3","device":"DE-E4-73-6D-E2-3D","lat":57.9788789,"lon":33.243615}
{"firmware":"6.40","device":"13-1B-39-14-1B-57","lat":25.6543901,"lon":88.9162387}
{"firmware":"0.7.3","device":"BC-51-FB-CE-69-9F","lat":65.2813951,"lon":-126.7987848}
{"firmware":"6.3","device":"5B-22-31-DB-BC-5B","lat":-14.8000877,"lon":36.5337731}
{"firmware":"4.0","device":"55-0D-68-A6-76-5A","lat":48.8270848,"lon":2.5111543}
{"firmware":"6.10","device":"B6-21-19-27-B9-B2","lat":37.8540608,"lon":-8.7921961}
{"firmware":"3.6.5","device":"AB-C6-2D-FF-87-0B","lat":59.31257,"lon":18.0626161}
{"firmware":"3.75","device":"CF-7A-24-21-49-33","lat":36.067108,"lon":120.382609}
{"firmware":"0.61","device":"5F-E8-70-39-8D-3F","lat":29.315251,"lon":90.599794}
{"firmware":"8.5.3","device":"4E-B0-4F-DE-4B-93","lat":5.6397155,"lon":5.890794}
{"firmware":"0.6.9","device":"84-9F-22-D5-C1-C7","lat":36.2861677,"lon":37.1097748}
{"firmware":"4.8.6","device":"BE-E6-88-9D-98-79","lat":42.22609,"lon":129.20776}
{"firmware":"3.5.4","device":"B1-EE-01-79-EA-02","lat":32.2048631,"lon":49.4453295}
{"firmware":"0.98","device":"AC-39-C6-77-38-62","lat":-13.0719408,"lon":-39.5099186}
{"firmware":"0.3.3","device":"52-BC-89-F5-8F-B0","lat":4.5775693,"lon":28.3987842}
{"firmware":"4.36","device":"59-C7-6A-69-13-F1","lat":34.855441,"lon":33.5784007}
{"firmware":"3.94","device":"0E-B4-D7-0B-5C-D7","lat":53.763201,"lon":-2.70309}
{"firmware":"3.9.0","device":"98-7C-1A-D6-60-38","lat":25.941708,"lon":119.560304}
{"firmware":"1.2","device":"4D-C7-9E-78-E4-B0","lat":22.356083,"lon":112.562369}
{"firmware":"0.89","device":"17-5A-05-56-60-98","lat":59.3465821,"lon":26.365315}
{"firmware":"0.8.0","device":"5B-95-83-8E-88-06","lat":-6.8208827,"lon":111.6958831}
{"firmware":"0.78","device":"8C-02-9E-79-C4-5A","lat":50.2603928,"lon":71.5485944}
{"firmware":"1.9.0","device":"2A-B1-09-D9-14-76","lat":-3.5943944,"lon":26.6700737}
{"firmware":"4.7.1","device":"8A-67-49-E3-FD-66","lat":35.629547,"lon":104.026577}
{"firmware":"0.2.4","device":"50-4B-AF-3A-6F-45","lat":33.2487196,"lon":129.736915}
{"firmware":"6.86","device":"0F-B6-56-82-93-97","lat":50.4322664,"lon":13.0716999}
{"firmware":"0.7.5","device":"99-64-B5-83-67-95","lat":53.1595566,"lon":19.3969614}
{"firmware":"0.1.8","device":"2B-0C-A0-35-22-7F","lat":14.9417812,"lon":-91.8252028}
{"firmware":"8.82","device":"0E-46-24-7C-BE-B0","lat":51.0768184,"lon":17.1762909}
{"firmware":"6.3","device":"AD-FA-AC-19-CE-6D","lat":-8.2046795,"lon":111.9969626}
{"firmware":"2.7","device":"21-6F-D0-15-C1-B6","lat":43.9071313,"lon":125.3462629}
{"firmware":"7.4.5","device":"EF-0F-BF-E0-56-8C","lat":8.3802672,"lon":-71.7844893}
{"firmware":"7.98","device":"F7-AC-4D-50-71-B5","lat":33.83003,"lon":69.9192}
{"firmware":"5.2.4","device":"94-EE-7B-22-14-FB","lat":32.6546275,"lon":51.6679826}
{"firmware":"0.3.9","device":"4B-F6-5E-46-81-CC","lat":-40.3313422,"lon":-72.9485366}
{"firmware":"0.63","device":"F1-85-CE-F3-E7-37","lat":43.817071,"lon":125.323544}
{"firmware":"0.2.3","device":"E8-5D-37-B2-29-AF","lat":40.407578,"lon":118.949684}
{"firmware":"0.75","device":"30-44-8B-6A-37-6D","lat":49.387383,"lon":1.0839961}
{"firmware":"7.6","device":"5F-8D-C7-71-EC-C1","lat":29.708692,"lon":120.246863}
{"firmware":"0.61","device":"56-B9-B5-9E-FE-41","lat":56.91683,"lon":-117.61945}
{"firmware":"0.94","device":"76-B2-75-EA-4A-9B","lat":16.2463509,"lon":120.9986275}
{"firmware":"4.2","device":"E7-81-24-A3-24-36","lat":38.1265094,"lon":140.2770274}
{"firmware":"0.2.5","device":"FF-74-27-58-11-76","lat":39.975699,"lon":116.050239}
{"firmware":"0.7.9","device":"59-CC-A2-26-2E-E3","lat":31.33343,"lon":108.377449}
{"firmware":"0.2.0","device":"57-77-B6-66-70-DA","lat":13.4760557,"lon":-13.8651056}
{"firmware":"3.0","device":"B9-02-2C-DA-3F-70","lat":38.895126,"lon":117.005412}
{"firmware":"0.9.9","device":"A0-90-7B-7C-E9-96","lat":51.490189,"lon":5.4711208}
{"firmware":"0.36","device":"38-73-7F-25-B8-E1","lat":65.691125,"lon":-18.1061726}
{"firmware":"0.1.5","device":"5F-1B-C1-69-75-21","lat":36.7144184,"lon":119.2029497}
{"firmware":"0.59","device":"70-5B-84-89-99-16","lat":59.1743158,"lon":18.236243}
{"firmware":"7.2.9","device":"DF-85-4C-79-E4-44","lat":28.260141,"lon":112.571923}
{"firmware":"5.7","device":"BC-19-55-80-E8-70","lat":12.1630333,"lon":-84.2199753}
{"firmware":"0.9.6","device":"7B-81-2A-FA-15-D8","lat":23.184013,"lon":115.314535}
{"firmware":"0.6.0","device":"91-74-36-56-26-E1","lat":59.7434607,"lon":10.1922785}
{"firmware":"0.9.2","device":"71-BD-9A-22-ED-44","lat":-32.9761161,"lon":-60.6550859}
{"firmware":"1.2","device":"07-EB-53-AA-FF-BA","lat":44.41113,"lon":84.30713}
{"firmware":"0.50","device":"03-3F-5B-25-0E-DC","lat":37.895325,"lon":113.176433}
{"firmware":"0.5.9","device":"C7-F9-79-2A-BE-42","lat":14.1318474,"lon":121.2669296}
{"firmware":"2.73","device":"81-7A-F9-AB-1C-04","lat":6.4503024,"lon":2.3468195}
{"firmware":"9.7.1","device":"65-73-35-C8-B1-F8","lat":4.7472212,"lon":-75.9116289}
{"firmware":"0.13","device":"50-6B-3F-7F-50-2B","lat":1.3573565,"lon":103.8832261}
{"firmware":"0.51","device":"91-DA-C1-52-3A-4A","lat":7.0024321,"lon":-9.4728244}
{"firmware":"1.6.7","device":"53-FB-81-EC-7F-79","lat":40.835835,"lon":-7.8169615}
{"firmware":"8.1.3","device":"FD-CA-EB-17-BB-C9","lat":10.097212,"lon":-83.504629}
{"firmware":"6.9.6","device":"01-53-DF-CD-BF-96","lat":-32.8842032,"lon":-68.7998021}
{"firmware":"0.66","device":"0B-70-3F-88-76-A7","lat":-5.7421752,"lon":105.6647142}
